4F7 | 770A914D | E8 72000000              | call ucrtbase.770A91C4                  | esp: 19F93C-> 19F938                              | 0019F938: 5-> 770A9152            |
4F8 | 770A91C4 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
4F9 | 770A91C6 | 55                       | push ebp                                | esp: 19F938-> 19F934                              | 0019F934: 770A9152-> 19F974       |
4FA | 770A91C7 | 8BEC                     | mov ebp,esp                             | ebp: 19F974-> 19F934                              |                                   |
4FB | 770A91C9 | 83E4 F8                  | and esp,FFFFFFF8                        | esp: 19F934-> 19F930 eflags: 202-> 206            |                                   |
4FC | 770A91CC | 83EC 2C                  | sub esp,2C                              | esp: 19F930-> 19F904 eflags: 206-> 212            |                                   |
4FD | 770A91CF | 837D 08 00               | cmp dword ptr ss:[ebp+8],0              | eflags: 212-> 206                                 | 0019F93C: 5-> 5                   | [ebp+08]:"%s"
4FE | 770A91D3 | 53                       | push ebx                                | esp: 19F904-> 19F900                              | 0019F900: 1008-> 0                |
4FF | 770A91D4 | 56                       | push esi                                | esp: 19F900-> 19F8FC                              | 0019F8FC: 0-> 1                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
500 | 770A91D5 | 57                       | push edi                                | esp: 19F8FC-> 19F8F8                              | 0019F8F8: 1-> FFFFFFFF            | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
501 | 770A91D6 | 8BFA                     | mov edi,edx                             | edi: FFFFFFFF-> C62048                            |                                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData", edx:"%s"
502 | 770A91D8 | 8BF1                     | mov esi,ecx                             |                                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
503 | 770A91DA | 897C24 18                | mov dword ptr ss:[esp+18],edi           |                                                   | 0019F910: C62048-> C62048         |
504 | 770A91DE | 0F84 BE000000            | je ucrtbase.770A92A2                    |                                                   |                                   |
505 | 770A91E4 | 85FF                     | test edi,edi                            |                                                   |                                   | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
506 | 770A91E6 | 0F84 DDC00400            | je ucrtbase.770F52C9                    |                                                   |                                   |
507 | 770A91EC | 8BC6                     | mov eax,esi                             | eax: C5C3A8-> 1                                   |                                   | eax:&"\n\n", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
508 | 770A91EE | C1F9 06                  | sar ecx,6                               | ecx: 1-> 0 eflags: 206-> 246                      |                                   | ecx:&"444"
509 | 770A91F1 | 83E0 3F                  | and eax,3F                              | eflags: 246-> 202                                 |                                   | eax:&"\n\n"
50A | 770A91F4 | 894C24 10                | mov dword ptr ss:[esp+10],ecx           |                                                   | 0019F908: 0-> 0                   |
50B | 770A91F8 | 6BD0 38                  | imul edx,eax,38                         | edx: C62048-> 38                                  |                                   | edx:"%s", eax:&"\n\n"
50C | 770A91FB | 8B0C8D 60131977          | mov ecx,dword ptr ds:[ecx*4+77191360]   | ecx: 0-> C5C3A8                                   | 77191360: C5C3A8-> C5C3A8         | ecx:&"444", ecx*4+77191360:RtlCreateUserThread+480
50D | 770A9202 | 895424 14                | mov dword ptr ss:[esp+14],edx           |                                                   | 0019F90C: 38-> 38                 | [esp+14]:&"444"
50E | 770A9206 | 8A440A 29                | mov al,byte ptr ds:[edx+ecx+29]         | eax: 1-> 0                                        | 00C5C409: A0A0A00-> A0A0A00       | edx+ecx*1+29:__dyn_tls_init_callback+19E7FD
50F | 770A920A | 884424 0F                | mov byte ptr ss:[esp+F],al              |                                                   | 0019F907: 0-> 0                   |
510 | 770A920E | 3C 02                    | cmp al,2                                | eflags: 202-> 293                                 |                                   |
511 | 770A9210 | 0F84 A8C20400            | je ucrtbase.770F54BE                    |                                                   |                                   |
512 | 770A9216 | 3C 01                    | cmp al,1                                | eflags: 293-> 297                                 |                                   |
513 | 770A9218 | 0F84 A0C20400            | je ucrtbase.770F54BE                    |                                                   |                                   |
514 | 770A921E | 33DB                     | xor ebx,ebx                             | eflags: 297-> 246                                 |                                   |
515 | 770A9220 | F6440A 28 20             | test byte ptr ds:[edx+ecx+28],20        |                                                   | 00C5C408: A0A00C1-> A0A00C1       | edx+ecx*1+28:__dyn_tls_init_callback+19E7FC
516 | 770A9225 | 0F85 6AC30400            | jne ucrtbase.770F5595                   |                                                   |                                   |
517 | 770A922B | 8BCE                     | mov ecx,esi                             | ecx: C5C3A8-> 1                                   |                                   | ecx:&"444", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
518 | 770A922D | E8 74000000              | call ucrtbase.770A92A6                  | esp: 19F8F8-> 19F8F4                              | 0019F8F4: FFFFFFFF-> 770A9232     |
519 | 770A92A6 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
51A | 770A92A8 | 55                       | push ebp                                | esp: 19F8F4-> 19F8F0                              | 0019F8F0: 770A9232-> 19F934       |
51B | 770A92A9 | 8BEC                     | mov ebp,esp                             | ebp: 19F934-> 19F8F0                              |                                   |
51C | 770A92AB | 83E4 F8                  | and esp,FFFFFFF8                        | eflags: 246-> 206                                 |                                   |
51D | 770A92AE | 83EC 0C                  | sub esp,C                               | esp: 19F8F0-> 19F8E4 eflags: 206-> 216            |                                   |
51E | 770A92B1 | 53                       | push ebx                                | esp: 19F8E4-> 19F8E0                              | 0019F8E0: 34FE9145-> 0            |
51F | 770A92B2 | 56                       | push esi                                | esp: 19F8E0-> 19F8DC                              | 0019F8DC: 0-> 1                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
520 | 770A92B3 | 8BF1                     | mov esi,ecx                             |                                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
521 | 770A92B5 | 57                       | push edi                                | esp: 19F8DC-> 19F8D8                              | 0019F8D8: 1-> C62048              | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
